Activacion,Tokens Id,Context
1.8739114, self," Tong 's blending of archery skills and self @-@ discipline . He was an inspiration to [ me ] . Dillon had sensed that and wanted to known everything about him "" . He finally realizes"
1.8370477, machine," defences of the outer wall were "" the most elaborate and developed anywhere in the Latin east ... the whole structure is a brilliantly designed and superbly built fighting machine "" . 

 When the outer walls were"
1.8279206, greater," women footballers leave the continent to seek greater opportunity in Europe or the United States . 

 Gambia 's national football association was founded in 1952 , and became affiliated with FIFA in 1968 . Football"
1.8024056, lacked,"ys also lacked decks and adequate shelter for the rower @-@ soldiers , many of whom succumbed to illness as a result of exposure during the war of 1741 – 43 . 


 ="
1.7980018, on," were the focal points of Egyptian cities , the god in a city 's main temple was the patron god for the city and the surrounding region . Deities ' spheres of influence on earth centered on the"
1.7963537, self," long and exacting work "" of self @-@ mastery that is helped by friendships , God 's grace , maturity and education "" that respects the moral and spiritual dimensions of human life . "" The"
1.787251, self," be avoided . "" 

 Homosexuals are , according to the Church , "" called to chastity "" . They are instructed to practice the virtues of "" self @-@ mastery "" that teaches"
1.7844115, self," nearby city of Yonkers . The "" Battle of Yonkers "" is a disaster ; modern weapons and tactics prove ineffective against zombies , as the enemy has no self @-@ preservation instincts and can only"
1.7828643, lacked," took place in the General Government or the annexed territories . The Germans had almost certainly realized the full scale of the Polish underground education system by about 1943 , but lacked the manpower to put an end to it"
1.771748, self," birth control = = = = 


 The Church position on sexual activity can be summarized as : "" sexual activity belongs only in marriage as an expression of total self @-@ giving and union ,"
