Activacion,Tokens Id,Context
1.9420954, bright," is smaller , has a distinct oval or spindle @-@ shaped tip on a slender stem and lacks the bright coloring of M. elegans ; it has less of the stalk covered by gleba"
1.8243713, was," skeletal variation ; skull variation was most common and was gradational , suggesting individual variation was responsible . Further work on size @-@ related variation again found no consistent differences , although the Dry Mesa material tended"
1.8215132, is," cm ( 0 @.@ 6 to 0 @.@ 8 in ) thick . The stalk is hollow and strongly wrinkled overall ; its shape is cylindrical below , but it gradually tapers"
1.8200657, is, . The underside is plain white and the ventral fin fold is light grayish in color . This species grows to 24 cm ( 9 @.@ 4 in ) across and 45 cm ( 18 in
1.8198148,ae, diameter and branched ; the <unk> @-@ type layer has branched hyphae of 3 – 4 μm diameter ; the soft layer contains hyphae that are 3
1.8137622, blue," grey @-@ streaked brownish @-@ black upperparts , chestnut markings on the wings , and blue @-@ grey underparts with rust @-@ coloured and white bars on"
1.8040533, buff," and the grey of the underparts is replaced with buff @-@ brown . The chicks have black down , as with all rails . While there are no subspecies , all populations show great individual variation"
1.7747437, legs," , the iris is pale brown , and the legs and feet are pale grey . Compared to the male , the female has warmer @-@ toned upperparts and a narrower duller eye streak"
1.7695942, soft, diameter and branched ; the <unk> @-@ type layer has branched hyphae of 3 – 4 μm diameter ; the soft layer contains hyphae that are 3
1.7539312, eggs," eggs are laid at daily intervals , but second clutches may sometimes have two eggs added per day . Incubation is by the female only ; her tendency to sit tight when disturbed , or wait until"
