Activacion,Tokens Id,Context
1.9335748, of," Mumbai . 

 Portuguese rule saw a decline in the Hindu population on the island and the abandonment of the Shiva cave ( main cave ) as a regular Hindu place of worship , though worship on <unk"
1.9042903, singing," , Mira <unk> ) performed in restaurants , cafes , and private homes , with the most daring singing patriotic ballads on the streets while evading German patrols . Patriotic songs were written ,"
1.9037087, from," gods are depicted in a finite number of these symbolic forms , so that deities can often be distinguished from one another by their iconographies . These forms include men and women ( anthropomorphism ) , animals"
1.8961773, to, in Sarnia . Large salt beds found under the city became a source of chlorine and other significant ingredients which contributed to the success of Chemical Valley . Chemical companies operating in Sarnia include NOVA
1.8881837, of," the local sandstone but its style is that of Palenque , suggesting that captured artists carried out the work . 

 After the abandonment of the city at the end of the Classic Period , many"
1.879259, to," associated with Omar , and only a few sustained minor injuries . The most severe damage was dealt to roads and agriculture due to flooding . Seventy @-@ five people were forced to evacuate to shelters as"
1.8778111, grey," in colouring , and the birds gradually become paler and greyer towards the east of the range . Adults undergo a complete moult after breeding , which is normally finished by late August or early September"
1.8666984, abandoning," was a revolutionary period of British history . Beginning in the fifth millennium BCE , it saw a widespread change in lifestyle as the communities living in the British Isles adopted agriculture as their primary form of subsistence , abandoning"
1.8449088, from," 20th century . This became known as English spacing , and marked a divergence from French typists , who continued to use French spacing . 


 = = = Transition to single spacing = = ="
1.8373592, to,"s and the resulting loss of jobs , and therefore population as workers search for employment elsewhere , will contribute to a general decline shown by one August 2011 study , which shows that the population will decline by 17"
