Activacion,Tokens Id,Context
2.2088861, circles," stone circles in Cornwall . Later records reveal that it had gained widespread distribution in England , as well as a single occurrence each in Wales and Ireland . The folklorist S. P. Menefee"
2.1647449, had," monospaced font had on the typewriter — reducing the severity of its mechanical limitations . By the 1960s , electronic phototypesetting systems ignored runs of white space in text . This was also true"
2.140188, windows, the west @-@ facing windows on the second floor has two rowlock arches above it ; the other second @-@ floor windows are rectangular . There are two circular window openings in the attic
2.1238587, holds,"asura , the demon devotee of Shiva , are both credited with building temples or cut caves to live . Local tradition holds that the caves are not man @-@ made . 

 The Ele"
2.1120653, figures," of Port Maurice . 

 On the Gospel side of the chancel is a large hand @-@ carved wood pulpit , decorated with carved figures of the four Evangelists . 

 The chance"
2.1116424, pieces," couple of pieces of the skull , portions of nine tail vertebrae , two hip vertebrae , an <unk> , and ankle and foot bones . Although the idea of two common Morrison all"
2.1053946, forming," from the iron @-@ grey color of the glazed bricks forming the tower . Originally built of wood by the architect Yu Hao , it was struck by lightning and burned down in 1044 ,"
2.097335, had," circuits of walls . To access the inner ward , the passage had to be followed round . 


 = = = Frescoes = = = 


 Despite its predominantly military character , the"
2.0892818, built," 13th century and lasted decades . The outer walls were built in the last major construction on the site , lending the Krak des Chevaliers its current appearance . Standing 9 metres ( 30 ft )"
2.0888283, works," 


 = = = Religious works = = = 


 St. Cecily 's Garden ; 1920 

 Cradle roll design ; St. Edmund 's , Pitlake , 1922"
