Activacion,Tokens Id,Context
1.940903, 6," "" variety . Approximately five of the 1849 @-@ C Open Wreath are known ; one , believed the finest surviving specimen , sold at auction for $ 690 @,@ 000 in 2004"
1.9072171, 5," 808 million to the local economy and attracted 5 @.@ 4 million visitors . The city features an array of lodging options , including hotels such as the historic Hotel Galvez and Tremont House , vintage"
1.9011855, cleaned,"ized the London Museum "" . Wheeler expressed his opinion that the museum "" had to be cleaned , expurgated , and catalogued ; in general , turned from a junk shop into a tolerably rational"
1.8984008, 80," Kasparov , White won 31 ( 25 @.@ 8 % ) , drew 80 ( 66 @.@ 7 % ) , and lost 9 ( 7 @.@ 5 % ) , for"
1.893249, maintain," . Other Christian churches , such as the Eastern Orthodox and some Protestant churches , use a form established by the Greek Fathers . The two forms have slightly different numbering , but maintain exactly the same substance despite Protestant"
1.88543, 5," was 74 miles per hour ( 119 km / h ) at <unk> , Rhode Island . Statewide damage totaled about $ 5 million . 

 Massachusetts , particularly Cape Cod and Nantucket ,"
1.882801, 5," the 2013 season . Jordan and his then @-@ wife Juanita pledged $ 5 million to Chicago 's Hales Franciscan High School in 2006 , and the Jordan Brand has made donations to"
1.8781223, 197," the US by October 2007 , while as at October 6 , 2010 , it had sold 197 @,@ 000 digital downloads . In an interview with The New York Times in 2007 , American singer Miranda Lambert"
1.8678281, 5, 000 to keep their relationship a secret . Knafel claimed Jordan promised her $ 5 million for remaining silent and agreeing not to file a paternity suit after Knafel learned she was pregnant in 1991 .
1.8663013, 38,re Sealed cabinet measuring 382 × 215 × 199 millimetres ( 15 @.@ 0 × 8 @.@ 5 × 7 @.@ 8 in ) and weighing 6 kilograms ( 13
