Activacion,Tokens Id,Context
1.7548617, objects, early 2007 . The International Air Transport Association ( IATA ) found that there were many spots in the passenger terminal where checked passengers can meet people who have not passed through security checks and could receive unchecked objects
1.7073021, litres, the large reactors at the Hanford nuclear site in what is now known as the Cowan – Reines neutrino experiment . Their detector now included 300 litres ( 66 imp gal ; 79 US gal
1.6340781, boxes," laborers in the ammunition laboratory , and a carpenter for making packing boxes . 

 During the month of August , 1862 , the following work was performed : "" <unk> : one pair of mus"
1.6093862, areas," insured that they were secured in holding areas . As a precaution , the water supply would be shut down from 8 : 00 p.m. October 15 to 8 : 00 a.m. October 16"
1.588516, capture," the northeast on the Usumacinta River , the text is from a throne and describes the capture of a person from Toniná in 573 . 


 = = = Late Classic"
1.5811596, structures," above legislation and rules , maintain and manage the monuments . The physical measures undertaken for conservation cover include stabilisation of the rock face , construction of supports to the cave structures where pillars have collapsed , and consolidation"
1.5780387, spacing," in some English @-@ speaking countries initially learned to insert three spaces between sentences to approximate the wider sentence spacing used in traditional printing , but later settled on two spaces , a practice that continued throughout the"
1.5701872, areas,"unk> areas like wetland edges may be used , but very wet habitats are avoided , as are open areas and those with vegetation more than 50 cm ( 20 in ) tall , or too dense to"
1.564315,gging," , he jogged down the court shrugging as he looked courtside . Marv Albert , who broadcast the game , later stated that it was as if Jordan was saying , "" I can '"
1.551149, enemies," , under limited circumstances , be justified within Catholicism . Jesus expanded it to prohibit unjust anger , hatred and vengeance , and to require Christians to love their enemies . The basis of all Catholic teaching about the fifth"
