Activacion,Tokens Id,Context
1.3936731, AT, missile submarines being built for the Indian Navy . They were developed under the US $ 2 @.@ 9 billion Advanced Technology Vessel ( ATV ) project to design and build nuclear @-@ powered submarines
1.3788536, al," the French state , which carried out a program of clearing and restoration . When Syria declared independence in 1946 , it assumed control . Today , a village called al @-@ Husn exists around the castle"
1.3783226, Marxism," which "" totally devastated "" him , and led him to abandon Marxism – Leninism . 

 Finkelstein received his Master 's degree in political science in 1980 , and later his PhD in political"
1.3589554, erosion,"çao and Bonaire , respectively . The high winds damaged roofs on all three islands , and rough seas caused beach erosion and significant damage to coastal facilities . Some rain damage also occurred , with significant"
1.3547969, 1,"66 . The population density was 1 @,@ 240 @.@ 4 people per square mile ( 478 @.@ 9 / km2 ) . There were 30 @,@ 017 housing"
1.3439571, looting," of Polish culture . These Departments oversaw efforts to save from looting and destruction works of art in state and private collections ( most notably , the giant paintings by Jan Matejko that were concealed throughout the"
1.3431282, al," amount of destruction is unknown . The Syrian Arab Army recaptured the castle and the village of al @-@ <unk> from rebel forces on March 20 , 2014 , although the extent of damage from"
1.3356158, lines," storm . Minor damage was reported in Anguilla . Two hotels sustained roof damage , downed treed knocked down power lines causing scattered power outages , and the rough seas caused severe beach erosion . Three"
1.3257037, thirst," and buried the crew , who had perished of thirst and exposure . Not a particularly religious man , he recalled that after the burial he saw a perfect cross formed by cirrus cloud in an otherwise clear blue"
1.3232079, al," their houses outside the fortress and a village called al @-@ Husn has since developed . Many of the al @-@ Husn 's roughly 9 @,@ 000 Muslim residents benefit economically"
