Activacion,Tokens Id,Context
1.895523, overlooking,"

 The Central State Normal School , established to train teachers for central Pennsylvania , held its first classes in 1877 at a site overlooking the West Branch Susquehanna River . The small school , with"
1.8624735, near, Park and traveled through town along Ferry Road where it ran southeasterly from the main highway . East of <unk> Street M @-@ 122 curved around to the east near Paro
1.8504031, near," in Avis , 10 miles ( 16 km ) northeast of Lock Haven . Pennsylvania Bicycle Route G follows Pennsylvania Route 150 and links to the Pine Creek Rail Trail at the eastern end of the county near Jersey"
1.8327215, near," "" it is hoped that this error may be rectified in the near future "" . Still owned by the Trust , the site is open to visitors all year round , free of charge . On their website"
1.8104525, near," = 


 On returning to London , Wheeler moved into a top @-@ floor flat near Gordon Square with his wife and child . He returned to working for the Royal Commission , examining and catalog"
1.8070343, near," Eagle Creek Path a few miles upstream near the mouth of Fishing Creek . During the French and Indian War ( 1754 – 63 ) , colonial militiamen on the Kittanning Expedition destroyed Munsee"
1.7980704, rooftop," glazed @-@ tile roof . There were also two glazed dragons , each biting an end of the rooftop ridge , its tail pointing to the sky . The symbolic function of these chi wei"
1.7966474, outside," "" walking down the hall in high school ... because you live from the outside in . Now that I 'm an adult , I care about the inside of me ... Before I said I didn 't"
1.7966113, lion," 's mount . 

 On each side of the steps leading to the temple @-@ cave portico is a winged lion , or <unk> , each seated with a raised forep"
1.7942301, prisoner," AD 672 . 

 Monument 27 is a carved step depicting K 'awiil Mo ' , a lord from Palenque , as an elderly prisoner , bound and lying on his back with his"
