Activacion,Tokens Id,Context
1.6716698, installed," belt armor was removed and stronger steel armor was installed in its place . The ship 's crew increased to 260 officers and men . All of the changes caused her displacement to rise to 2 @,@"
1.6606976, fitted," torpedoes . One depth charge rail and two throwers were fitted ; 20 depth charges were originally carried , but this increased to 35 shortly after the war began . The ship was fitted with a Type 119"
1.6063306, fitted, ( 3 @.@ 9 in ) AA mounts and she received four single mounts for the semi @-@ automatic 76 @.@ 2 mm 34 @-@ K were fitted as well as six
1.6049484, was," broadcaster Al Michaels said that he was able to read baseball box scores on a 27 @-@ inch television clearly from about 50 feet away . 


 = = NBA career statistics = = 

"
1.6028559, looks," @.@ e4 Qb8 12 . Bb2 0 @-@ 0 Suba wrote of a similar Hedgehog position , "" White 's position looks ideal . That 's the"
1.601583, fitted," . The domestic version of the speaker was vertically orientated , and came factory fitted with a grille . 

 Its two drivers are a 180 mm paper woofer and a 35 mm soft @-"
1.5922874, used," molded into a B @-@ shape , it was better designed to catch pucks and the net was used until 1984 , when a modified version was adopted . He also improved the design of the puck"
1.5827683, fitted," was revised and trim tabs were fitted to the elevators . 

 The wing and tail were reinforced . 

 The 20 mm ( 0 @.@ 79 in ) ShVAK cannon were removed"
1.5722487, compared," live albums . Townsend 's trademark production style , featuring a heavily multitracked wall of sound , has been compared to the styles of Phil Spector and Frank Zappa . His versatile vocal delivery ranges"
1.5703204, be," Hadji Ali ( c . 1887 – 92 – November 5 , 1937 ) was a vaudeville performance artist , thought to be of Egyptian descent , who was famous for acts of controlled reg"
