Activacion,Tokens Id,Context
1.6929475, California,"

 Even before 1848 , record amounts of gold were flowing to American mints to be struck into coin , but the California Gold Rush vastly increased these quantities . This renewed calls for a gold dollar ,"
1.6889598, the," 1990 , after the first democratic elections in Croatia , the municipal government finally approved the project . An architectural competition was planned for January 1991 . Political turmoil in the country , followed by the breakup of Yugoslavia and"
1.6714112, District," a primary removed his right to properly vote for candidates and delegated that power to political parties . 

 After deciding that the statute 's subject matter necessitated the strict scrutiny approach , the District Court decided"
1.6513581, to," like Hitler , worked to eliminate Polish society . 

 The Soviet authorities sought to remove all trace of the Polish history of the area now under their control . The name "" Poland "" was banned . Polish"
1.6117556, the,"ly on the majority of the working class "" . The encyclical supported the right to form unions , rejected socialism , communism and unrestricted capitalism , and affirmed the right to private property . 

 Church"
1.6045647, the," a primary removed his right to properly vote for candidates and delegated that power to political parties . 

 After deciding that the statute 's subject matter necessitated the strict scrutiny approach , the District Court decided"
1.6044312, deteriorated," in Egypt itself declined as the Roman economy deteriorated in the third century AD , and beginning in the fourth century , Christians suppressed the veneration of Egyptian deities . The last formal cults , at Philae"
1.6008941, city," and economic growth . 

 By 1900 , the lumber industry had declined , and the city 's economic base rested on other industries , including a furniture factory , a paper mill , a fire brick plant"
1.5778916, state," of India , who had been acting on the recommendations of the archaeologist Leonard Woolley , who had authored a report lamenting the state of the archaeological establishment in the British @-@ controlled subcont"
1.5736886, to," <unk> , which was in violation of the fundamental law of the conclave . Ambassadors of France and Spain urged Bernis to insist that the election of the future pope be made to depend on"
