Activacion,Tokens Id,Context
1.7105479, convert," , 350 people worked to convert the film into the digital 3D format , for which every scene had to be individually restored , colour @-@ corrected and re @-@ composited in 3D"
1.6936047, secured," charitable foundations , from 1955 Wheeler also secured funding from both the Pilgrim Trust and the Nuffield Foundation , and in 1957 then secured additional funding from the Rockefeller Foundation . 

 With this additional money ,"
1.668139, leased," archaeology , and leased the building to the Institute at a low rent . The St. John 's Lodge premises were officially opened on 29 April 1937 . During his speech at the ceremony , the University"
1.6274234, bought," Jordan bought a minority stake in the Charlotte Bobcats , becoming the team 's second @-@ largest shareholder behind majority owner Robert L. Johnson . As part of the deal , Jordan took full control"
1.6254425, secured," charitable foundations , from 1955 Wheeler also secured funding from both the Pilgrim Trust and the Nuffield Foundation , and in 1957 then secured additional funding from the Rockefeller Foundation . 

 With this additional money ,"
1.6151623, bought," for five years , he bought a Dodge dealership in Newnan , Georgia in 2007 . However , he owned the dealership for less than two years before Chrysler closed him down as part of its recovery plan in"
1.58212, convert," January 2014 . It took ₹ 250 million ( US $ 3 @.@ 7 million ) to convert Sholay to 3D . 

 Under the leadership of computer animator Frank Foster"
1.5713133, reopen," able to reopen . Of pre @-@ war Poland 's 603 scientific institutions , about half were totally destroyed , and only a few survived the war relatively intact . 

 Many university professors ,"
1.5654665, purchased," town that would become the modern city of Galveston . As Anglo @-@ Americans migrated to the city , they brought along or purchased enslaved African @-@ Americans , some of whom worked domestically"
1.5561668, onto," Providence were redirected onto Route 2 , an accident @-@ prone , four @-@ lane undivided highway near the modern exit 5 . In 1965 , the planned Route 2 freeway was given the"
