Activacion,Tokens Id,Context
2.0071425, compounds,"oantimony compounds = = = 


 Compounds in this class generally are described as derivatives of Sb3 − . Antimony forms antimonides with metals , such as indium ant"
1.9771512,5, Nh5 ! 26 . <unk> <unk> 27 . Nd5 Other moves get mated immediately : <unk> <unk> # ; <unk> Qxh3 #
1.9444447, missiles, hump and can carry up to 12 K @-@ 15 <unk> missiles with one warhead each ( with a range of 750 km or 470 mi ) or 4 K @-@ 4 missiles
1.9342511,rator, ) was an English illustrator best known for a series of fantasy illustrations depicting fairies and flowers . Barker 's art education began in girlhood with correspondence courses and instruction at the Croydon School
1.9184098, techniques," literature = = 



 = = = Typography = = = 


 Early positions on typography ( the "" arrangement and appearance of text "" ) supported traditional spacing techniques in English publications ."
1.9061708, submarines," nuclear submarines designed and built by India . The submarines are 112 m ( 367 ft ) long with a beam of 11 m ( 36 ft ) , a draught of 10 m ( 33 ft ) ,"
1.9018135,5, Defense after 1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 <unk> d5 . That position offers
1.9016588,5, ; <unk> <unk> # . Rxd5 28 . Rf1 <unk> + ! 29 . <unk> Rd2 + If <unk> ( the only legal response to
1.8953228, compounds,imony compounds are prominent additives for chlorine and bromine @-@ containing fire retardants found in many commercial and domestic products . An emerging application is the use of antimony in microelectronics .
1.8908646, drummer,"pping Young Lad to record City , including prolific metal drummer Gene Hoglan , along with Townsend 's former bandmates Jed Simon on guitar and Byron Stroud on bass . The industrial @-@ influenced"
