Activacion,Tokens Id,Context
1.7229085, .," with mankind ; Benedict states that the Incarnation was the culmination of a process that "" had begun with the giving of the divine name . "" Benedict elaborates that this means the divine name could be misused"
1.7100196, .," the zombie plague . Other passages record a decade @-@ long desperate struggle , as experienced by people of various nationalities . The personal accounts also describe the resulting social , political , religious , and environmental"
1.709497, .," 's given name . Instead of the original character meaning "" similar "" , it was changed to <unk> , meaning "" rude or rustic "" . So , "" <unk> "" represents Zhou"
1.6997552, .," narcissistic . "" 


 = = Reception and legacy = = 



 = = = Critical response = = = 


 Critical reception towards Rachel has remained mostly positive throughout the show '"
1.6935723, .," soul . She recalled , "" What 's cool about Christmas albums is you can do jazz , rock and roll , you can do pop , you can do blues , like you can do all that stuff"
1.6865308, .," the sexual act from the creation of a child . The Catechism states , "" A child is not something owed to one , but is a gift ... ' the supreme gift of marriage . ' """
1.6808283, .," film of same name . She starred opposite Salman Khan , playing Shaina , a psychiatry student . She retained her real voice for the first time in Kick . While Sneha May Francis commented that she is"
1.6807303, .," the sexual act from the creation of a child . The Catechism states , "" A child is not something owed to one , but is a gift ... ' the supreme gift of marriage . ' """
1.6704407, .," entirely devoted to discussing this . Vulture 's Lindsey Weber , who identifies herself as Jewish , observed several similarities and Jewish stereotypes she shares with the character , citing the facts that Rachel refers to her grandmother"
1.6702495, .," seemed to understand . "" In 1997 , he checked himself into a mental @-@ health hospital , where he was diagnosed with bipolar disorder . The diagnosis helped him understand where the two sides of his music"
