Activacion,Tokens Id,Context
1.8574773, styl," the music stylistically ambiguous , potentially controversial , and difficult to assess but interesting enough to warrant a listen . At the end of 1982 , Billboard editor Peter Keepnews named Of Human Feelings the year '"
1.8081082, styl," 's 20th episode , "" The One With the Evil <unk> "" . Aniston believes that her hair stylist , Chris McMillan , created the haircut while he was "" stoned"
1.7886691, fictional," president ; Johnny Abbes García , the merciless head of the Military Intelligence Service ( SIM ) ; and various others — some real , some composites of historical figures , and some purely fictional . "
1.7427229, bass," . The researchers held that the extremely fast decay time of the speaker in the low frequencies ensures that the bass instruments ( guitar and drums ) are correctly balanced in the mix . 


 = = Product"
1.7250671, B," ended in August 1945 , the Mitchells joined Liberators of No. 82 Wing repatriating RAAF personnel from Borneo to Australia . No. 79 Wing Headquarters was disbanded on 8 October . The"
1.7122178, B," reconnaissance bombers ) , No. 31 Squadron ( Beaufighter long @-@ range fighters ) , and No. 18 ( Netherlands East Indies ) Squadron ( B @-@ 25 Mitchell medium bombers ) ."
1.7056032, ritual," , and is described in mythology or other forms of written tradition . According to a different definition , by Dimitri Meeks , nṯr applied to any being that was the focus of ritual ."
1.7015973, ritual," range from deities that were important in myth and ritual to obscure beings , only mentioned once or twice , that may be little more than metaphors . 

 Confronting these blurred distinctions between gods and other"
1.6946636, B,".C. of Bishops and Regulars 

 Federico Marcello Lante ( September 9 , 1743 ) – Cardinal @-@ Bishop of Porto e Santa Rufina ;"
1.6934122, styl," Based on a stylistic analysis of their architectural designs , Stuart Piggott thought that they had originated in the area around the Low Countries , while Glyn Daniel instead believed that the same evidence showed an"
