Activacion,Tokens Id,Context
1.5696152, temptation," @-@ ridden "" because he gave into temptation . He did not regret it , but acknowledged that he wanted to save his virginity until marriage . Therefore , Geoff saw no other option but to propose to"
1.5692345, love," able to move on enough to marry someone else and then go back to being in love with Rachel later just went a bit too far . "" Rachel and Joey 's romantic storyline was conceived because the writers"
1.5314655, therapy," research interests of some of his graduate students into the development of medical radiation detectors , such as for measuring total radiation delivered to the whole human body in radiation therapy . 

 Reines had prepared for the"
1.5090535, suited, initially had negative feedback from older viewers because they felt Geoff was better suited to Melody . He revealed they felt like she was a bad influence for Geoff because she often played games . However towards the end of
1.5068479, opportunities," 43 batters in 351 ⁄ 3 innings pitched , and lead the AL with 23 saves in 25 opportunities . Nathan pitched in the 2005 MLB All @-@ Star Game alongside fellow pitcher Johan Santana"
1.5068479, opportunities," 43 batters in 351 ⁄ 3 innings pitched , and lead the AL with 23 saves in 25 opportunities . Nathan pitched in the 2005 MLB All @-@ Star Game alongside fellow pitcher Johan Santana"
1.5064982, rites," He proceeded to theorise that the human remains found at the site were the victims of human sacrifice killed in fertility rites . However , Evans later stated that "" we have no means of knowing "" whether human"
1.5059353, opportunities," Pierzynski and cash . The Twins decided to make Nathan their closer starting in 2004 , risky move considering that Nathan had notched only one save in six opportunities as a Giant , but he won the job"
1.5059353, opportunities," Pierzynski and cash . The Twins decided to make Nathan their closer starting in 2004 , risky move considering that Nathan had notched only one save in six opportunities as a Giant , but he won the job"
1.5046173, opportunities," with 2 @.@ 10 ERA with 47 saves in 52 opportunities , which was a franchise record . He shared honors for the AL Rolaids Relief Man award with Mariano Rivera . However ,"
