Activacion,Tokens Id,Context
1.704524, T, President in June 2007 . He immediately accused the Army of using the TOT as an unmonitored slush fund . He claimed that an unnamed Army unit had requested that TOT buy it 800 million
1.6937644, T, owned telecommunication companies . Saprang 's first move as TOT Chairman was to hand @-@ pick three Army colonels and vocal Thaksin @-@ critic Vuthiphong
1.6833906, T," in these formations is in its infancy . The oil from Tiber is light crude , and early estimates of recoverable reserves are around 20 – 30 % recovery , suggesting figures of around 600 to 900 million"
1.6754929, @," moments like the eerie @-@ voiced guy at the hospital , Liz tipping tables for her mac and cheese , and watching an entire sandwich be eaten in real time in the airport security line , ' Sandwich"
1.6742363, T," demand for surrender of the arsenal to Captain Totten , 

 This movement is prompted by the feeling that pervades the citizens of this State that in the present emergency the arms and munitions of war in"
1.6648777, T, <unk> to sit on the state enterprise 's Board of Directors . Saprang transferred TOT President <unk> <unk> to an inactive position and appointed Vuthiphong new President
1.6641749, T," . All of the federal troops had left at this point , except Totten who had stayed behind to listen to the Governor 's speech and to hand the arsenal over in person . 

 The Little"
1.650174, T," States . Guest stars in this episode included Bill <unk> , Brian Dennehy , Marceline Hugot , Johnnie May , Jason Sudeikis , Miriam Tolan and Rip"
1.6488523, T," to other trolley lines . The system , always financially marginal , declined after World War I. Losing business to automobiles and buses , it ceased operations around 1930 . 

 William T. Piper ,"
1.6440814, T," soldiers of the Polish II Corps , kept working throughout the war , including Tadeusz Piotr <unk> , Adam <unk> , Marian <unk> , Bolesław <"
