Activacion,Tokens Id,Context
1.6247735, violate," as to how to hold elections ; as such , the statute did not violate the constitution . In December 1991 the Supreme Court denied a writ of certiorari , presumably because the special election had already taken"
1.5984958, means," : price manipulation to get advantage on the harm of others , corruption , appropriation of the public goods for personal interests , work poorly carried out , tax avoidance , counterfeiting of checks or any means of payment"
1.5739014, In," as to how to hold elections ; as such , the statute did not violate the constitution . In December 1991 the Supreme Court denied a writ of certiorari , presumably because the special election had already taken"
1.5734832, functions,"veston County Justice Center , which houses all the county 's judicial functions as well as jail , is located on 59th street . The Galveston County Administrative Courthouse , the seat of civil"
1.564201, costs," the monetary costs of hiring laborers of different skill levels from various crafts on the basis of a day 's work , in addition to the price of the materials they would need and according to the season in"
1.558237, in," which he proposed be made legal tender . Congress followed Hamilton 's recommendation only in part , authorizing a silver dollar , but no coin of that denomination in gold . 

 In 1831 , the first"
1.53745, both,"age system , Secretary of the Treasury Alexander Hamilton in 1791 proposed that the one @-@ dollar denomination be struck both as a gold coin , and as one of silver , representative of the two metals"
1.5350764, in," , annular gold dollar and half dollar patterns were struck . Public Ledger reported that although gold dollars would not be struck in annular form , gold half dollars would be , to help fill the need"
1.5277776, in," ( "" Mint "" , when described as an institution ) strike the one @-@ dollar denomination in gold . He was opposed by the Mint Director , Robert M. Patterson . Woodbury persuaded President Andrew"
1.526865, benefits," the benefits provided to it by the Treaty of Bucharest in 1918 . After the successful offensive on the Thessaloniki front , which put Bulgaria out of the war , Romania re @-@ entered"
