Activacion,Tokens Id,Context
1.9085346, gatherings,"ITs at mass gatherings involves gathering intelligence on roughly 1 @,@ 200 people to record the actions of one person . The report also noted that most of the people on "" spotter cards "" ,"
1.8591537, projects," number of educational projects . With this additional funding , he was able to employ more staff and increase his own annual salary to £ 900 . 

 Soon after joining the museum , Wheeler was elected to the"
1.8086591, sandwiches,"umber sandwiches . Wilde told Robert Ross that the play 's theme was "" That we should treat all trivial things in life very seriously , and all serious things of life with a sincere and studied triviality"
1.8059393, work," do production work , write albums , and spend time with his family without the stress of interviews or touring . 

 In 2008 , Townsend lent his voice to characters in several episodes of the Adult Swim cartoon"
1.7908229, opportunities, educational and employment opportunities for blacks in Galveston and in Texas . Cuney established his own business of stevedores and a union of black dockworkers to break the white monopoly on dock jobs
1.7887311, contracts," overtime , poor dormitory conditions and illegal labour contracts . Li Qiang , executive director of China Labor Watch said that low pay , long hours and poor working conditions combined with the inability to communicate with their"
1.7881229, movements,"aimanawa horses , and in 1979 it was found that only about 174 horses remained . Starting in 1981 , the Kaimanawa population , range size , and herd movements began to be officially measured , and"
1.779739, classes, was followed by the Helgoland and Nassau classes of the II Battle Squadron ; in the rear guard were the obsolescent Deutschland @-@ class pre @-@ dreadnoughts
1.778581, practices," of modern radiation safety practices . People treated with ionizing radiation after treatment for prostate cancer , non @-@ Hodgkin lymphoma , lung cancer and breast cancer have the highest chance of acquiring AML"
1.7731336, schools," district 's elementary schools , Dickey Elementary , Robb Elementary , and Woodward Elementary , all for children enrolled in kindergarten through fifth grade . The total enrollment of these three schools combined in 2002 – 03 was"
