Activacion,Tokens Id,Context
1.5765005, B, water reactor with highly enriched uranium fuel . The miniaturized version of the reactor was designed and built by the Bhabha Atomic Research Centre ( BARC ) at the Indira Gandhi Centre for Atomic
1.571582, K," of the High Seas Fleet . The II Squadron consisted of the four König @-@ class ships , and was by this time augmented with the new battleship Bayern . The IV Squadron consisted of"
1.5346003, means, steel bars . In front of the ram was a spar torpedo that carried 50 pounds ( 23 kg ) of black powder on a wooden pole connected to an iron lever that could be raised or lowered by means
1.5120898, B," the Gallery of Maps , which connects the Villa Belvedere with the Apostolic Palace in Vatican City . The tower was built between 1578 and 1580 to a design by the Bolognese"
1.5119874, read, that additional space between sentences improves the aesthetics or readability of text . Proponents of double sentence spacing also state that some publishers may still require double @-@ spaced manuscript submissions from authors . A key
1.503465, read," using proportional fonts , and that the "" rivers "" and "" holes "" caused by double spacing impair readability . Proponents of double sentence spacing state that the extra space between sentences enhances readability by providing"
1.4999999, read," sentence spacing methods — by proponents on both sides . Supporters of single spacing assert that familiarity with the current standard in books , magazines , and the Web enhances readability , that double spacing looks strange in text"
1.4969171, K," armament using power @-@ operated turrets that carried guns 20 mm or larger . 

 The five aircraft modified by the factory were given the Klimov RD @-@ 45 engine , the"
1.4724785, Bath," appointments as a Companion of the Order of St Michael and St George , Companion of the Order of the Bath and as a Knight Commander of the Order of St Michael and St George from the British government and"
1.4655852, B," molded into a B @-@ shape , it was better designed to catch pucks and the net was used until 1984 , when a modified version was adopted . He also improved the design of the puck"
