Activacion,Tokens Id,Context
2.0662494, lead," thinking in terms of the concrete nature of the dynamic imbalance on the board , and seeking to seize the initiative whenever possible "" . Watson observes that "" energetic opening play by Black may ... lead to a position"
2.041868, shot," of the month ceremonies and so he ... shot off the three arrows to symbolize that Chou had been the source of his inspiration as an archer "" . Dr. Kaplan 's states this happened just"
2.0376418, falling," then built above the museum and library , flanked by the Belvedere and della Pigna courtyards . The instrumentation for the observation of the sun rays falling over it consisted of a"
2.0052845, dominate,allers were given four other castles along the borders of the state which allowed the order to dominate the area . The order 's agreement with Raymond II stated that if he did not accompany knights of the
1.9990867, lead, of the men I decided that a garrison 500 strong could hold out against Fitch and that I would lead the remainder - about 1500 - to Gen 'l Rust as soon as shotguns and rifles could be
1.9972938,acted," mythic past ; the succession of each new pharaoh , for instance , reenacted Horus ' accession to the throne of his father Osiris . Myths are metaphors for the gods ' actions ,"
1.9814595, down," not being his favorite song . King said "" that 's fine "" when speaking of the situation , noting "" there are songs that he wants to play that I always shoot down . "" "" Ghosts of"
1.9588722, burnt," he no longer planned to tour or make albums with Strapping Young Lad or the Devin Townsend Band . He explained that he was "" burnt out on travelling , touring , and self promotion "" and wished to"
1.951497,ided," become one of the most influential musicians in jazz after pioneering its most controversial subgenre , free jazz , which jazz critics and musicians initially derided for its deviation from conventional structures of harmony and tonality ."
1.9300185, hunted," History = = 


 First Nations peoples have lived , hunted , and traveled across the area for at least 10 @,@ 000 years , as shown by archaeological evidence on Walpole Island . These"
