Activacion,Tokens Id,Context
1.6476433, cement,"astered with a layer of cement , painted red to match the bricks . The rear ( east ) wall is also plastered with red cement . It is speculated that the garage was either lengthened to"
1.6278952, neck," front of a red garage door , Tennant is in front dressed with a long coat , white shirt and dark necktie , directly addressing the camera , with Lowe standing behind him with a blank expression ."
1.6217282, in," belt armor was removed and stronger steel armor was installed in its place . The ship 's crew increased to 260 officers and men . All of the changes caused her displacement to rise to 2 @,@"
1.5891379, coats,"hews introduced a new uniform for the troops consisting of a red cap , short black jackets and white trousers for the enlisted ranks and dark blue frock coats and trousers with gold and silver lace for the Arab"
1.5874585, covering," 9 @-@ inch armor covering "" X "" barbette , was deflected downward , and exploded after penetrating the 1 @-@ inch deck armor . The crew for the left gun were killed ,"
1.5793128,set,"-@ floor level had a high triforium with an elevated arch and the <unk> rosettes on the staircases . 

 The synagogue occupied the greater part of the plot ,"
1.5725166, trousers,"hews introduced a new uniform for the troops consisting of a red cap , short black jackets and white trousers for the enlisted ranks and dark blue frock coats and trousers with gold and silver lace for the Arab"
1.5540371, thrust," I turbojet , 22 kN ( 5 @,@ 000 lbf ) thrust each each 

 Performance 

 Maximum speed : 783 km / h ( 487 mph ) 

 Range"
1.5538927, inches," ran vertically and the inner layer horizontally . Her armor was backed by 3 inches ( 76 mm ) of oak , vertically oriented , and two layers of 7 @.@ 5 inches ( 191 mm ) of"
1.5518144, on," a pattern for the gold dollar . Gobrecht 's design featured a Liberty cap surrounded by rays on one side , and a palm branch arranged in a circle with the denomination , date , and name"
