Activacion,Tokens Id,Context
1.7057824, France," Louis IX of France , Baibars left for Cairo to avoid a confrontation . After Louis died in 1271 Baibars returned to deal with Krak des Chevaliers . Before he marched on"
1.6631578, Sisters," taught by Missionary Benedictine Sisters based in Norfolk . 

 The onset of World War II once again brought prosperity to rural Nebraska , and it persisted into the 1950s . St. Leonard 's"
1.6463516, Poland," , 1747 ) – Cardinal @-@ Bishop of Sabina ; Cardinal @-@ protector of Poland 

 Henry Benedict Stuart ( July 3 , 1747 ) – Cardinal @-@ Bishop of"
1.6461163, Constantinople,". Cecilia ; prefect of the S.C. of the Tridentine Council ; Latin Patriarch of Constantinople 

 Girolamo Spinola ( September 24 , 1759 ) – Cardinal @"
1.6200193, Sicily, Charles III of Spain and Ferdinand III of Sicily / Ferdinand IV of Naples . In spite of the national divisions they worked together for the main goal – suppression of the Society of Jesus . The Bourbon courts had
1.5967704, Council,"irmed at the Council of Trent ( 1545 – 1563 ) and at the Second Vatican Council ( 1962 – 1965 ) . 

 Although it is uncertain what role the Ten Commandments played in early"
1.5817838,jing," Song dynasty , the city of Bianjing had three enclosures : the outer city wall , the inner city wall , and the palace at the center . The inner city was rectangular , with three doors on"
1.5816449, Council,". Cecilia ; prefect of the S.C. of the Tridentine Council ; Latin Patriarch of Constantinople 

 Girolamo Spinola ( September 24 , 1759 ) – Cardinal @"
1.5770228,jing," city of ancient Bianjing was built during the reign of Emperor Shenzong to a rectangular plan , almost square in proportions , about 6 km ( 3 @.@ 7 mi ) from north to south"
1.5682468, Naples, Charles III of Spain and Ferdinand III of Sicily / Ferdinand IV of Naples . In spite of the national divisions they worked together for the main goal – suppression of the Society of Jesus . The Bourbon courts had
