Activacion,Tokens Id,Context
1.9557887, between, cut between Achille and Vengeur du Peuple . This manoeuvre failed when Brunswick 's anchors became entangled in Vengeur 's rigging . Harvey 's master asked if Vengeur
1.9350073, between, Lionheart between 1196 and 1198 . The extension to the southeast is of lesser quality than the rest of the circuit and was built at an unknown date . Probably around the 1250s a post
1.9308445, between," . 

 The rock cut architecture of the caves has been dated to between the 5th and 8th centuries , although the identity of the original builders is still a subject of debate . The caves are"
1.9164987, between," 187 . Lower Tertiary rock formations are some of the oldest and most technically challenging offshore rock formations currently drilled for oil , dating to between 23 and 66 million years ago . The plan of exploration was"
1.8752612, between," 1915 , between two and four hours after news of the Italian declaration of war reached the main Austro @-@ Hungarian naval base at Pola , Zrínyi and the rest of the"
1.8560914, between," and between 1990 and 2003 the New Zealand Minister for Conservation received more public comments on the Kaimanawa horse than on any other subject . In this period , more than 1 @,@ 400 requests for"
1.8180127, around,age at around 700 tons bm . Fingal was equipped with two vertical single @-@ cylinder direct @-@ acting steam engines using steam generated by one flue @-@ tubular
1.8098382, between," the other between 24 and 30 months old ) . 

 Keith had suggested that the crania he examined displayed similar features , which he attributed to the different individuals belonging to "" one family - or several"
1.7953037, in," shattered ; in no condition for further combat , Howe and Villaret returned to their home ports . Despite losing seven of his ships of the line , Villaret had bought enough time for the French grain convoy"
1.7910699, between,"cy layered shag inspired by the way in which Aniston wore her hair on Friends between 1994 and 1996 , during the first and second seasons of the series . The "" Rachel "" debuted in the show"
